Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
4362,Tb427_090082100,8.23,7.8,6616,6565,"ADP-ribosylation factor family/Signal recognition particle receptor beta subunit/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Gtr1/RagA G protein conserved region/Ras family, putative",PG3946
4363,Tb427_090082000,8.23,7.8,6616,6565,"ADP-ribosylation factor family/Signal recognition particle receptor beta subunit/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Gtr1/RagA G protein conserved region/Ras family, putative",PG3946
4364,Tb427_090081900,8.23,7.8,6616,6565,"ADP-ribosylation factor family/Signal recognition particle receptor beta subunit/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Gtr1/RagA G protein conserved region/Ras family, putative",PG3946
4365,Tb427_090081800,8.23,7.8,6616,6565,"ADP-ribosylation factor family/Signal recognition particle receptor beta subunit/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Gtr1/RagA G protein conserved region/Ras family, putative",PG3946
4366,Tb427_090082300,6.1,3.64,4123,1079,"Proteasome complex subunit Rpn13 ubiquitin receptor, putative",PG3947
4367,Tb427_090082400,3.42,5.82,726,4075,"hypothetical protein, conserved",PG3948
4368,Tb427_090082800,9.08,8.97,6723,6727,"Kinetoplastid membrane protein 11, putative",PG3949
4369,Tb427_090082700,9.08,8.97,6723,6727,"Kinetoplastid membrane protein 11, putative",PG3949
4370,Tb427_090082600,9.08,8.97,6723,6727,"Kinetoplastid membrane protein 11, putative",PG3949
4371,Tb427_090082500,9.08,8.97,6723,6727,"Kinetoplastid membrane protein 11, putative",PG3949
4372,Tb427_090082900,6.59,5.5,5218,3354,"hypothetical protein, conserved",PG3950
4373,Tb427_090083000,7.75,7.67,6448,6509,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",PG3951
4374,Tb427_090083200,5.02,5.07,1716,2646,"hypothetical protein, conserved",PG3952
4375,Tb427_090083300,5.1,3.69,1841,1392,"short chain dehydrogenase/KR domain/Enoyl-(Acyl carrier protein) reductase, putative",PG3953
4376,Tb427_090083400,5.17,6.0,1964,4505,"Lipase (class 3), putative",PG3954
4377,Tb427_090083500,6.09,6.24,4108,5027,"short chain dehydrogenase/Enoyl-(Acyl carrier protein) reductase, putative",PG3955
4378,Tb427_090083600,7.14,5.84,5992,4104,"Regulated-SNARE-like domain/Synaptobrevin, putative",PG3956
4379,Tb427_090083700,6.99,6.02,5816,4549,"hypothetical protein, conserved",PG3957
4380,Tb427_090083800,5.9,5.65,3631,3665,"NLI interacting factor-like phosphatase, putative",PG3958
4381,Tb427_090083900,4.31,3.55,1063,287,"hypothetical protein, conserved",PG3959
4382,Tb427_090084100,5.24,7.31,2086,6321,"Rieske [2Fe-2S] domain containing protein, putative",PG3960
4383,Tb427_090084300,5.33,5.59,2255,3555,"DnaJ domain containing protein, putative",PG3961
4384,Tb427_090084500,3.25,6.34,189,5205,"Methyltransferase domain/ubiE/COQ5 methyltransferase family, putative",PG3962
4385,Tb427_090084600,6.45,3.95,4939,1950,"Caspase domain containing protein, putative",PG3963
4386,Tb427_090084700,6.02,3.63,3923,994,"hypothetical protein, conserved",PG3964
4387,Tb427_090084800,6.48,6.06,4998,4632,"hypothetical protein, conserved",PG3965
4388,Tb427_090084900,5.02,3.87,1715,1860,"hypothetical protein, conserved",PG3966
4389,Tb427_090085000,4.72,3.62,1355,944,"hypothetical protein, conserved",PG3967
4390,Tb427_090085100,5.68,5.64,3036,3651,"hypothetical protein, conserved",PG3968
4391,Tb427_090085200,3.35,3.62,595,906,"hypothetical protein, conserved",PG3969
4392,Tb427_090085300,5.5,3.66,2633,1219,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase/DNA mismatch repair protein, C-terminal domain/MutL C terminal dimerisation domain containing protein, putative",PG3970
4393,Tb427_090085500,3.38,3.57,653,445,"Leucine Rich repeat/Leucine rich repeat, putative",PG3971
4394,Tb427_090085600,5.44,5.67,2495,3718,"RNA 3'-terminal phosphate cyclase/RNA 3'-terminal phosphate cyclase (RTC), insert domain containing protein, putative",PG3972
4395,Tb427_090085700,3.26,5.65,236,3669,"Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD, putative",PG3973
4396,Tb427_090085800,7.05,6.18,5888,4904,"Protein kinase domain/Protein tyrosine kinase, putative",PG3974
4397,Tb427_090086000,6.26,5.53,4499,3434,"Ubiquitin carboxyl-terminal hydrolase/ICP0-binding domain of Ubiquitin-specific protease 7/Ubiquitin-specific protease C-terminal, putative",PG3975
4398,Tb427_090086100,7.84,7.26,6484,6287,"Roadblock/LC7 domain containing protein, putative",PG3976
4399,Tb427_090086600,3.24,3.56,148,353,"hypothetical protein, conserved",PG3977
4400,Tb427_090087100,3.26,3.65,247,1170,"hypothetical protein, conserved",PG3978
4401,Tb427_090087200,6.87,5.96,5640,4405,"Proteasome complex subunit Rpn13 ubiquitin receptor, putative",PG3979
4402,Tb427_090087300,5.52,6.07,2671,4657,"hypothetical protein, conserved",PG3980
4403,Tb427_090087400,5.54,4.65,2707,2249,"hypothetical protein, conserved",PG3981
4404,Tb427_090087500,5.61,3.81,2866,1735,"DNA polymerase alpha/epsilon subunit B, putative",PG3982
4405,Tb427_090087600,5.35,5.39,2307,3135,"DTW domain containing protein, putative",PG3983
4406,Tb427_090087700,6.61,6.05,5245,4603,"Growth-arrest specific micro-tubule binding, putative",PG3984
4407,Tb427_090087800,6.56,6.39,5155,5287,"Eukaryotic rRNA processing protein EBP2, putative",PG3985
4408,Tb427_090087900,6.72,5.59,5420,3552,"hypothetical protein, conserved",PG3986
4409,Tb427_090088100,7.1,7.08,5930,6143,"emp24/gp25L/p24 family/GOLD, putative",PG3987
4410,Tb427_090088400,8.33,8.29,6657,6676,"Ribosomal large subunit proteins 60S L5, and 50S L18/Ribosomal L18 C-terminal region containing protein, putative",PG3988
4411,Tb427_090088300,8.33,8.29,6657,6676,"Ribosomal large subunit proteins 60S L5, and 50S L18/Ribosomal L18 C-terminal region containing protein, putative",PG3988
4412,Tb427_090088500,6.87,3.61,5658,840,"Ribosomal L15, putative",PG3989
4413,Tb427_100018900,8.71,8.53,6707,6711,"Ribosomal protein L36e, putative",PG3990
4414,Tb427_090088600,8.71,8.53,6707,6711,"Ribosomal protein L36e, putative",PG3990
4415,Tb427_090088700,4.9,3.72,1550,1489,"hypothetical protein, conserved",PG3991
4416,Tb427_090088800,5.69,5.01,3062,2558,"ATP11 protein, putative",PG3992
4417,Tb427_090088900,6.1,6.73,4139,5797,"UBX domain containing protein, putative",PG3993
4418,Tb427_090089000,5.02,5.13,1717,2721,"hypothetical protein, conserved",PG3994
4419,Tb427_090089100,5.81,5.89,3372,4245,"Tetratricopeptide repeat/CHAT domain containing protein, putative",PG3995
4420,Tb427_090089300,5.28,5.87,2146,4203,"U3 small nucleolar RNA-associated protein 6, putative",PG3996
4421,Tb427_090089500,8.45,8.35,6675,6692,"Ribosomal protein S6e, putative",PG3997
4422,Tb427_090089600,4.92,5.91,1584,4291,"hypothetical protein, conserved",PG3998
4423,Tb427_090089700,4.98,3.67,1670,1308,"Ankyrin repeats (3 copies)/Ankyrin repeats (many copies)/Ankyrin repeat, putative",PG3999
4424,Tb427_100006100,7.96,7.09,6535,6153,"Ribosomal protein L32, putative",PG4000
4425,Tb427_090089800,7.96,7.09,6535,6153,"Ribosomal protein L32, putative",PG4000
4426,Tb427_090089900,5.73,5.08,3195,2649,"Domain of unknown function (DUF4205), putative",PG4001
4427,Tb427_090090000,7.03,6.89,5855,5980,"Cation transporter/ATPase, N-terminus/E1-E2 ATPase/haloacid dehalogenase-like hydrolase/Cation transport ATPase (P-type)/Cation transporting ATPase, C-terminus, putative",PG4002
4428,Tb427_090090100,6.04,6.82,3995,5892,"Kinesin motor domain/Microtubule binding, putative",PG4003
4429,Tb427_090090200,3.28,3.68,295,1344,"hypothetical protein, conserved",PG4004
4430,Tb427_090090300,6.68,5.81,5354,4039,"Putative GTPase activating protein for Arf, putative",PG4005
4431,Tb427_090091000,6.0,3.59,3867,579,"Glutamic acid/alanine-rich protein of Trypanosoma, putative",PG4006
4432,Tb427_090091300,6.0,3.59,3867,579,"Glutamic acid/alanine-rich protein of Trypanosoma, putative",PG4006
4433,Tb427_090091200,6.0,3.59,3867,579,"Glutamic acid/alanine-rich protein of Trypanosoma, putative",PG4006
4434,Tb427_090092100,3.34,3.56,545,302,"Glutamic acid/alanine-rich protein of Trypanosoma, putative",PG4007
4435,Tb427_090091900,3.34,3.56,545,302,"Glutamic acid/alanine-rich protein of Trypanosoma, putative",PG4007
4436,Tb427_090091700,3.34,3.56,545,302,"Glutamic acid/alanine-rich protein of Trypanosoma, putative",PG4007
4437,Tb427_090092200,5.27,3.51,2131,96,"hypothetical protein, conserved",PG4008
4438,Tb427_090092300,3.28,5.75,323,3899,"Periplasmic binding protein/Adenylate and Guanylate cyclase catalytic domain containing protein, putative",PG4009
4439,Tb427_090092900,5.63,3.52,2925,139,"hypothetical protein, conserved",PG4010
4440,Tb427_090093200,5.38,3.58,2367,563,"Zinc finger, C3HC4 type (RING finger)/RING-type zinc-finger/zinc-RING finger domain/ADP-ribosylation factor family/Ras of Complex, Roc, domain of DAPkinase/Ras family, putative",PG4011
4441,Tb427_100005000,3.24,3.72,164,1510,"Cid1 family poly A polymerase, putative",PG4012
4442,Tb427_100005100,7.1,6.57,5941,5574,"DKCLD (NUC011) domain/TruB family pseudouridylate synthase (N terminal domain)/tRNA pseudouridylate synthase B C-terminal domain/PUA domain containing protein, putative",PG4013
4443,Tb427_100005200,7.09,7.8,5927,6570,"ATP synthase, putative",PG4014
4444,Tb427_100005300,6.99,3.71,5820,1473,"Ribosomal protein S6e, putative",PG4015
4445,Tb427_100005400,8.02,3.58,6555,514,"ATP synthase subunit C, putative",PG4016
4446,Tb427_100005500,6.6,3.73,5227,1548,"hypothetical protein, conserved",PG4017
4447,Tb427_100068100,8.26,7.26,6634,6285,"Ribosomal L37ae protein family, putative",PG4018
4448,Tb427_100005600,8.26,7.26,6634,6285,"Ribosomal L37ae protein family, putative",PG4018
4449,Tb427_100005700,7.66,7.5,6414,6414,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative",PG4019
4450,Tb427_100005800,7.12,6.79,5964,5866,"Peroxisomal membrane anchor protein (Pex14p) conserved region containing protein, putative",PG4020
4451,Tb427_100005900,4.9,3.67,1549,1309,"hypothetical protein, conserved",PG4021
4452,Tb427_100006000,6.62,6.22,5260,4978,"BolA-like protein, putative",PG4022
4453,Tb427_100006200,3.29,6.09,371,4700,"hypothetical protein, conserved",PG4023
4454,Tb427_100006300,7.52,7.65,6334,6498,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative",PG4024
4455,Tb427_100006400,5.84,3.74,3452,1580,"Mitochondrial calcium uniporter, putative",PG4025
4456,Tb427_100006500,6.02,5.49,3924,3334,"Pumilio-family RNA binding repeat, putative",PG4026
4457,Tb427_100006700,5.94,3.69,3716,1415,"hypothetical protein, conserved",PG4027
4458,Tb427_100006800,5.43,5.6,2489,3575,"5'-3' exonuclease, N-terminal resolvase-like domain/5'-3' exonuclease, C-terminal SAM fold, putative",PG4028
4459,Tb427_100006900,6.44,5.93,4922,4346,"Protein tyrosine kinase/Protein kinase domain containing protein, putative",PG4029
4460,Tb427_000630300,6.44,5.93,4922,4346,"Trypanosomal VSG domain/Trypanosome variant surface glycoprotein C-terminal domain containing protein, putative",PG4029
4461,Tb427_100007000,5.82,6.11,3398,4739,"hypothetical protein, conserved",PG4030
4462,Tb427_100007100,5.96,5.82,3770,4064,"EF-hand domain pair, putative",PG4031
4463,Tb427_100007200,5.72,5.98,3152,4444,"hypothetical protein, conserved",PG4032
4464,Tb427_100007300,7.83,7.22,6477,6248,"DUF2407 ubiquitin-like domain/Ubiquitin-2 like Rad60 SUMO-like, putative",PG4033
4465,Tb427_100007400,3.22,3.57,78,376,"hypothetical protein, conserved",PG4034
4466,Tb427_100007600,5.47,4.81,2559,2351,"hypothetical protein, conserved",PG4035
4467,Tb427_100007700,3.68,6.37,916,5258,"Peroxidase, putative",PG4036
4468,Tb427_100007800,3.38,3.56,660,332,"hypothetical protein, conserved",PG4037
4469,Tb427_100007900,7.18,6.56,6042,5568,"Microtubule-binding protein MIP-T3 CH-like domain/Microtubule-binding protein MIP-T3 C-terminal region containing protein, putative",PG4038
4470,Tb427_100008000,5.33,3.96,2269,1969,"Protein kinase domain/Protein tyrosine kinase, putative",PG4039
4471,Tb427_100008100,4.68,6.74,1334,5814,"GMC oxidoreductase, putative",PG4040
4472,Tb427_100008400,6.65,7.5,5310,6417,"hypothetical protein, conserved",PG4041
4473,Tb427_100008500,5.59,3.61,2818,803,"Plasma-membrane choline transporter, putative",PG4042
4474,Tb427_100008600,7.91,7.79,6516,6557,"DEAD/DEAH box helicase/Type III restriction enzyme, res subunit/Helicase conserved C-terminal domain containing protein, putative",PG4043
4475,Tb427_100008700,5.39,3.81,2386,1745,"hypothetical protein, conserved",PG4044
4476,Tb427_100008800,8.39,8.31,6671,6681,"Ribosomal_S17 N-terminal/Ribosomal protein S17, putative",PG4045
4477,Tb427_100008900,5.34,3.93,2274,1938,"Sec8 exocyst complex component specific domain containing protein, putative",PG4046
4478,Tb427_100009100,4.28,3.75,1051,1591,"hypothetical protein, conserved",PG4047
4479,Tb427_100009200,5.62,5.79,2884,3991,"hypothetical protein, conserved",PG4048
4480,Tb427_100009400,5.01,3.6,1703,706,"hypothetical protein, conserved",PG4049
4481,Tb427_100009500,5.62,4.87,2904,2421,"hypothetical protein, conserved",PG4050
4482,Tb427_100009600,4.73,3.61,1371,861,"PRMT5 arginine-N-methyltransferase/PRMT5 oligomerisation domain containing protein, putative",PG4051
4483,Tb427_100009700,6.59,6.54,5205,5532,"Cytochrome b5-like Heme/Steroid binding domain containing protein, putative",PG4052
4484,Tb427_100009800,5.89,6.81,3600,5884,"Dehydrogenase E1 component, putative",PG4053
4485,Tb427_100009900,4.73,5.86,1376,4179,"hypothetical protein, conserved",PG4054
4486,Tb427_100010000,3.44,6.92,751,6003,"Protein of unknown function (DUF971), putative",PG4055
4487,Tb427_100010300,5.88,3.66,3566,1246,"hypothetical protein, conserved",PG4056
4488,Tb427_100010400,7.04,5.2,5869,2823,"PB1 domain containing protein, putative",PG4057
4489,Tb427_100010500,7.05,5.89,5881,4237,"V-ATPase subunit H, putative",PG4058
4490,Tb427_100010600,6.06,5.74,4036,3873,"AAA ATPase domain/RecF/RecN/SMC N terminal domain/SMC proteins Flexible Hinge Domain, putative",PG4059
4491,Tb427_100010700,6.01,3.6,3888,732,"hypothetical protein, conserved",PG4060
4492,Tb427_100010800,4.72,6.28,1358,5092,"hypothetical protein, conserved",PG4061
4493,Tb427_100010900,5.44,6.41,2512,5331,"RF-1 domain containing protein, putative",PG4062
4494,Tb427_100011000,5.4,3.65,2401,1177,"Ring finger domain/Zinc finger, C3HC4 type (RING finger)/RING-H2 zinc finger domain containing protein, putative",PG4063
4495,Tb427_100011100,7.16,6.17,6018,4879,"Synaptobrevin, putative",PG4064
4496,Tb427_100011200,5.31,5.11,2218,2702,"SelR domain containing protein, putative",PG4065
4497,Tb427_100011300,6.11,3.64,4159,1049,"PPR repeat, putative",PG4066
4498,Tb427_100011400,6.05,5.56,4007,3487,"Leucine Rich repeat, putative",PG4067
4499,Tb427_100011500,7.38,7.39,6240,6357,"AAA domain/Cytidylate kinase/Adenylate kinase, putative",PG4068
4500,Tb427_100011600,6.57,5.85,5178,4140,"WD domain, G-beta repeat, putative",PG4069
4501,Tb427_100011700,5.5,5.45,2619,3258,"WD domain, G-beta repeat, putative",PG4070
4502,Tb427_100011800,4.49,3.54,1162,186,"hypothetical protein, conserved",PG4071
4503,Tb427_100011900,6.06,5.51,4029,3393,"Thymidine kinase, putative",PG4072
4504,Tb427_100012000,4.54,3.66,1208,1254,"Microtubule binding/Kinesin motor domain containing protein, putative",PG4073
4505,Tb427_100012100,5.62,4.91,2896,2454,"hypothetical protein, conserved",PG4074
4506,Tb427_100012200,3.49,3.53,820,162,"AAA domain/PIF1-like helicase, putative",PG4075
4507,Tb427_100012300,6.01,6.88,3890,5961,"Ribosomal protein L1p/L10e family, putative",PG4076
4508,Tb427_100012400,5.69,5.42,3068,3204,"hypothetical protein, conserved",PG4077
4509,Tb427_100012500,5.73,5.03,3190,2579,"hypothetical protein, conserved",PG4078
4510,Tb427_100012600,4.78,3.54,1414,209,"hypothetical protein, conserved",PG4079
4511,Tb427_100012700,5.88,5.5,3578,3371,"pre-mRNA processing factor 4 (PRP4) like/WD domain, G-beta repeat, putative",PG4080
4512,Tb427_100012800,5.8,5.25,3354,2893,"IQ calmodulin-binding motif containing protein, putative",PG4081
4513,Tb427_100012900,4.77,3.62,1408,876,"RNA polymerase III transcription factor (TF)IIIC subunit HTH domain containing protein, putative",PG4082
4514,Tb427_100013000,3.49,3.52,823,120,"hypothetical protein, conserved",PG4083
4515,Tb427_100013500,6.36,6.27,4739,5069,"ATPase family associated with various cellular activities (AAA)/AAA+ lid domain/Vps4 C terminal oligomerisation domain containing protein, putative",PG4084
4516,Tb427_100013600,6.2,3.64,4347,1076,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative",PG4085
4517,Tb427_100013800,4.72,3.55,1362,275,"hypothetical protein, conserved",PG4086
4518,Tb427_100013900,7.27,6.41,6148,5321,"WD domain, G-beta repeat, putative",PG4087
4519,Tb427_100014000,3.6,5.47,890,3297,"hypothetical protein, conserved",PG4088
4520,Tb427_100014100,4.86,3.63,1509,1018,"hypothetical protein, conserved",PG4089
4521,Tb427_100014200,5.64,5.16,2933,2769,"Tubulin/FtsZ family, GTPase domain/Tubulin C-terminal domain containing protein, putative",PG4090
4522,Tb427_100014300,6.32,5.68,4657,3734,"Axonemal dynein light chain, putative",PG4091
4523,Tb427_100014400,4.96,4.89,1639,2431,"hypothetical protein, conserved",PG4092
4524,Tb427_100014800,7.91,7.76,6518,6548,"Ribosomal protein S12/S23, putative",PG4093
4525,Tb427_100014700,7.91,7.76,6518,6548,"Ribosomal protein S12/S23, putative",PG4093
4526,Tb427_100014900,6.79,6.98,5526,6055,"Protein kinase domain/Protein tyrosine kinase, putative",PG4094
4527,Tb427_100015000,7.65,7.89,6412,6589,"TCP-1/cpn60 chaperonin family, putative",PG4095
4528,Tb427_100015100,7.18,6.8,6043,5870,"Serine carboxypeptidase, putative",PG4096
4529,Tb427_100015300,7.18,6.8,6043,5870,"Serine carboxypeptidase, putative",PG4096
4530,Tb427_100015200,6.32,3.6,4646,679,"Serine carboxypeptidase, putative",PG4097
4531,Tb427_100015400,6.72,5.79,5415,3981,"hypothetical protein, conserved",PG4098
4532,Tb427_100015500,3.51,3.71,830,1457,"hypothetical protein, conserved",PG4099
4533,Tb427_100015600,6.85,6.18,5613,4894,"Aminoacyl-tRNA editing domain containing protein, putative",PG4100
4534,Tb427_100015700,4.91,5.4,1566,3159,"OB-fold nucleic acid binding domain/tRNA synthetases class II (D, K and N), putative",PG4101
4535,Tb427_100015900,6.05,3.63,4000,1002,"Domain of unknown function (DUF4499), putative",PG4102
4536,Tb427_100016200,5.24,5.32,2083,3014,"Domain of unknown function (DUF4042), putative",PG4103
4537,Tb427_100016500,4.64,5.18,1299,2798,"hypothetical protein, conserved",PG4104
4538,Tb427_100016700,3.22,3.63,99,959,"hypothetical protein, conserved",PG4105
4539,Tb427_100016900,7.53,7.56,6345,6458,"Phosphoribosyl transferase domain containing protein, putative",PG4106
4540,Tb427_100017000,6.6,6.21,5229,4973,"Phosphoribosyl transferase domain containing protein, putative",PG4107
4541,Tb427_100017100,4.23,5.04,1031,2594,"hypothetical protein, conserved",PG4108
